path,kind,bytes,loc
.claude/worktrees/awesome-germain-363713/.codex/skills/codebase-to-wordpress-converter/SKILL.md,.md,4660,100
.claude/worktrees/awesome-germain-363713/.codex/skills/comfyui-gateway/SKILL.md,.md,16727,428
.claude/worktrees/awesome-germain-363713/.codex/skills/comfyui-gateway/references/integration.md,.md,50080,1796
.claude/worktrees/awesome-germain-363713/.codex/skills/comfyui-gateway/references/troubleshooting.md,.md,30610,1082
.claude/worktrees/awesome-germain-363713/.codex/skills/conductor-validator/SKILL.md,.md,1916,70
.claude/worktrees/awesome-germain-363713/.codex/skills/create-issue-gate/SKILL.md,.md,2882,99
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/AGENTS.md,.md,2732,92
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/CLAUDE.md,.md,2732,92
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/SKILL.md,.md,3771,131
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/_sections.md,.md,1485,41
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/advanced-patching.md,.md,2980,86
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/advanced-versioning.md,.md,1938,58
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/client-enqueue.md,.md,2142,65
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/client-setup.md,.md,2030,65
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/comm-events.md,.md,2307,69
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/comm-messages.md,.md,2043,57
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/comm-streaming.md,.md,2384,75
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/lifecycle-config.md,.md,2134,70
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/pattern-debouncing.md,.md,1808,47
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/pattern-idempotency.md,.md,2030,63
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/pattern-scheduled.md,.md,2116,69
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/pattern-sleep.md,.md,1519,52
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/queue-basics.md,.md,1457,53
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/queue-concurrency.md,.md,1509,49
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/queue-deduplication.md,.md,1653,52
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/queue-listening.md,.md,1381,49
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/queue-partitioning.md,.md,1356,42
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/queue-priority.md,.md,1266,45
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/queue-rate-limiting.md,.md,1291,50
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/step-basics.md,.md,2434,81
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/step-concurrency.md,.md,2498,79
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/step-retries.md,.md,2135,66
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/test-setup.md,.md,2401,90
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/workflow-background.md,.md,1662,64
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/workflow-constraints.md,.md,2149,68
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/workflow-control.md,.md,1740,48
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/workflow-determinism.md,.md,1550,51
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/workflow-introspection.md,.md,1929,64
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-golang/references/workflow-timeout.md,.md,1362,38
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/AGENTS.md,.md,2842,95
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/CLAUDE.md,.md,2842,95
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/SKILL.md,.md,3041,100
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/_sections.md,.md,1456,41
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/advanced-async.md,.md,2705,101
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/advanced-patching.md,.md,1619,68
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/advanced-versioning.md,.md,1694,66
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/client-enqueue.md,.md,1438,54
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/client-setup.md,.md,1725,57
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/comm-events.md,.md,1612,61
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/comm-messages.md,.md,1619,56
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/comm-streaming.md,.md,1627,57
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/lifecycle-config.md,.md,1646,74
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/lifecycle-fastapi.md,.md,1553,66
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/pattern-classes.md,.md,1712,61
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/pattern-debouncing.md,.md,1718,59
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/pattern-idempotency.md,.md,1564,52
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/pattern-scheduled.md,.md,1548,56
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/pattern-sleep.md,.md,1436,58
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/queue-basics.md,.md,1430,60
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/queue-concurrency.md,.md,1435,57
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/queue-deduplication.md,.md,1642,51
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/queue-listening.md,.md,1671,64
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/queue-partitioning.md,.md,1862,62
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/queue-priority.md,.md,1571,62
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/queue-rate-limiting.md,.md,1413,55
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/step-basics.md,.md,1381,53
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/step-retries.md,.md,1456,44
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/step-transactions.md,.md,1799,58
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/test-fixtures.md,.md,1450,63
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/workflow-background.md,.md,1368,58
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/workflow-constraints.md,.md,1746,70
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/workflow-control.md,.md,2143,77
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/workflow-determinism.md,.md,1362,53
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/workflow-introspection.md,.md,1900,68
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-python/references/workflow-timeout.md,.md,1494,59
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/AGENTS.md,.md,2821,94
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/CLAUDE.md,.md,2821,94
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/SKILL.md,.md,3339,109
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/_sections.md,.md,1485,41
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/advanced-patching.md,.md,2126,72
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/advanced-versioning.md,.md,1840,61
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/client-enqueue.md,.md,2200,75
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/client-setup.md,.md,1927,60
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/comm-events.md,.md,2170,57
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/comm-messages.md,.md,2011,55
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/comm-streaming.md,.md,1995,53
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/lifecycle-config.md,.md,1236,47
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/lifecycle-express.md,.md,1551,61
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/pattern-classes.md,.md,2108,67
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/pattern-debouncing.md,.md,1985,56
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/pattern-idempotency.md,.md,1968,53
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/pattern-scheduled.md,.md,2352,69
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/pattern-sleep.md,.md,1714,59
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/queue-basics.md,.md,1679,59
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/queue-concurrency.md,.md,1781,53
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/queue-deduplication.md,.md,1672,51
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/queue-listening.md,.md,1849,63
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/queue-partitioning.md,.md,1979,63
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/queue-priority.md,.md,1424,48
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/queue-rate-limiting.md,.md,1230,44
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/step-basics.md,.md,2001,63
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/step-retries.md,.md,2025,67
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/step-transactions.md,.md,2275,68
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/test-setup.md,.md,3127,104
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/workflow-background.md,.md,1514,54
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/workflow-constraints.md,.md,2020,65
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/workflow-control.md,.md,2096,57
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/workflow-determinism.md,.md,1718,54
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/workflow-introspection.md,.md,1897,70
.claude/worktrees/awesome-germain-363713/.codex/skills/dbos-typescript/references/workflow-timeout.md,.md,1397,39
.claude/worktrees/awesome-germain-363713/.codex/skills/devcontainer-setup/SKILL.md,.md,8546,307
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/AUDIT.md,.md,83,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/BUNDLES.md,.md,77,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/CATEGORIZATION_IMPLEMENTATION.md,.md,155,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/CI_DRIFT_FIX.md,.md,104,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/COMMUNITY_GUIDELINES.md,.md,100,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/DATE_TRACKING_IMPLEMENTATION.md,.md,152,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/EXAMPLES.md,.md,94,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/FAQ.md,.md,65,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/GETTING_STARTED.md,.md,101,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/KIRO_INTEGRATION.md,.md,104,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/QUALITY_BAR.md,.md,103,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/README.md,.md,2480,49
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/SECURITY_GUARDRAILS.md,.md,127,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/SEC_SKILLS.md,.md,101,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/SKILLS_DATE_TRACKING.md,.md,128,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/SKILL_ANATOMY.md,.md,109,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/SKILL_TEMPLATE.md,.md,112,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/SMART_AUTO_CATEGORIZATION.md,.md,143,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/SOURCES.md,.md,81,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/USAGE.md,.md,77,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/VISUAL_GUIDE.md,.md,92,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/WORKFLOWS.md,.md,83,3
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/contributors/community-guidelines.md,.md,143,4
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/contributors/examples.md,.md,20304,760
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/contributors/quality-bar.md,.md,5041,104
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/contributors/security-guardrails.md,.md,2482,53
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/contributors/skill-anatomy.md,.md,14456,621
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/contributors/skill-template.md,.md,2525,93
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/integrations/jetski-cortex.md,.md,8502,272
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/integrations/jetski-gemini-loader/README.md,.md,3307,94
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/integrations/jetski-gemini-loader/package.json,.json,20,1
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/audit.md,.md,6051,94
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/categorization-implementation.md,.md,5678,170
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/ci-drift-fix.md,.md,2941,62
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/date-tracking-implementation.md,.md,2163,66
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/merge-batch.md,.md,2196,55
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/merging-prs.md,.md,5947,83
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/release-notes-7.2.0.md,.md,2008,32
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/release-process.md,.md,4631,100
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/repo-growth-seo.md,.md,3746,131
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/rollback-procedure.md,.md,1289,43
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/security-findings-triage-2026-03-15.md,.md,17182,60
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/security-findings-triage-2026-03-18-addendum.md,.md,902,22
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/security-findings-triage-2026-03-29-addendum.md,.md,2375,48
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/security-findings-triage-2026-03-29-refresh.md,.md,10045,86
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/skills-date-tracking.md,.md,5209,228
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/skills-import-2026-03-21.md,.md,1806,81
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/skills-update-guide.md,.md,2485,89
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/maintainers/smart-auto-categorization.md,.md,6308,219
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/sources/microsoft-skills-attribution.json,.json,22189,709
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/sources/sources.md,.md,18762,164
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/agent-overload-recovery.md,.md,2229,54
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/ai-agent-skills.md,.md,2609,45
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/antigravity-awesome-skills-vs-awesome-claude-skills.md,.md,2786,43
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/best-claude-code-skills-github.md,.md,2737,62
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/best-cursor-skills-github.md,.md,2665,62
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/bundles.md,.md,33326,676
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/claude-code-skills.md,.md,3692,73
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/codex-cli-skills.md,.md,3708,71
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/cursor-skills.md,.md,2637,56
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/faq.md,.md,17677,442
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/gemini-cli-skills.md,.md,2460,56
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/getting-started.md,.md,8751,177
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/kiro-integration.md,.md,8465,304
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/local-config.md,.md,5573,152
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/plugins.md,.md,5745,157
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/security-skills.md,.md,83220,1722
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/skills-vs-mcp-tools.md,.md,3085,89
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/usage.md,.md,13858,434
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/visual-guide.md,.md,26273,509
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/walkthrough.md,.md,1866,46
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/windows-truncation-recovery.md,.md,4987,132
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/users/workflows.md,.md,11293,215
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/vietnamese/BUNDLES.vi.md,.md,5712,124
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/vietnamese/CONTRIBUTING.vi.md,.md,7359,236
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/vietnamese/EXAMPLES.vi.md,.md,3065,56
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/vietnamese/FAQ.vi.md,.md,7762,178
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/vietnamese/GETTING_STARTED.vi.md,.md,5250,108
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/vietnamese/QUALITY_BAR.vi.md,.md,3041,64
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/vietnamese/README.vi.md,.md,13978,190
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/vietnamese/SECURITY.vi.md,.md,957,19
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/vietnamese/SECURITY_GUARDRAILS.vi.md,.md,3446,51
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/vietnamese/SKILLS_README.vi.md,.md,3996,106
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/vietnamese/SKILL_ANATOMY.vi.md,.md,14983,605
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/vietnamese/SOURCES.vi.md,.md,2316,21
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/vietnamese/TRANSLATION_PLAN.vi.md,.md,3001,65
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/vietnamese/VISUAL_GUIDE.vi.md,.md,27787,512
.claude/worktrees/awesome-germain-363713/.codex/skills/docs/walkthrough.md,.md,89,3
.claude/worktrees/awesome-germain-363713/.codex/skills/dotnet-backend-patterns/SKILL.md,.md,1769,45
.claude/worktrees/awesome-germain-363713/.codex/skills/dotnet-backend-patterns/references/dapper-patterns.md,.md,15804,544
.claude/worktrees/awesome-germain-363713/.codex/skills/dotnet-backend-patterns/references/ef-core-best-practices.md,.md,9308,355
.claude/worktrees/awesome-germain-363713/.codex/skills/dotnet-backend-patterns/resources/implementation-playbook.md,.md,27440,799
.claude/worktrees/awesome-germain-363713/.codex/skills/dotnet-backend/SKILL.md,.md,7996,264
.claude/worktrees/awesome-germain-363713/.codex/skills/electron-development/SKILL.md,.md,29252,856
.claude/worktrees/awesome-germain-363713/.codex/skills/error-debugging-error-analysis/SKILL.md,.md,2548,55
.claude/worktrees/awesome-germain-363713/.codex/skills/error-debugging-error-analysis/resources/implementation-playbook.md,.md,36042,1143
.claude/worktrees/awesome-germain-363713/.codex/skills/error-debugging-error-trace/SKILL.md,.md,2170,51
.claude/worktrees/awesome-germain-363713/.codex/skills/error-debugging-error-trace/resources/implementation-playbook.md,.md,44084,1361
.claude/worktrees/awesome-germain-363713/.codex/skills/error-detective/SKILL.md,.md,2051,56
.claude/worktrees/awesome-germain-363713/.codex/skills/error-diagnostics-error-analysis/SKILL.md,.md,2550,55
.claude/worktrees/awesome-germain-363713/.codex/skills/error-diagnostics-error-analysis/resources/implementation-playbook.md,.md,36042,1143
.claude/worktrees/awesome-germain-363713/.codex/skills/error-diagnostics-error-trace/SKILL.md,.md,2539,56
.claude/worktrees/awesome-germain-363713/.codex/skills/error-diagnostics-error-trace/resources/implementation-playbook.md,.md,44657,1371
.claude/worktrees/awesome-germain-363713/.codex/skills/error-handling-patterns/SKILL.md,.md,1627,43
.claude/worktrees/awesome-germain-363713/.codex/skills/error-handling-patterns/resources/implementation-playbook.md,.md,17672,635
.claude/worktrees/awesome-germain-363713/.codex/skills/ffuf-claude-skill/SKILL.md,.md,840,28
.claude/worktrees/awesome-germain-363713/.codex/skills/file-uploads/SKILL.md,.md,5970,232
.claude/worktrees/awesome-germain-363713/.codex/skills/fix-review/SKILL.md,.md,2208,59
.claude/worktrees/awesome-germain-363713/.codex/skills/fp-ts-errors/SKILL.md,.md,23626,862
.claude/worktrees/awesome-germain-363713/.codex/skills/fp-ts-pragmatic/SKILL.md,.md,16798,604
.claude/worktrees/awesome-germain-363713/.codex/skills/fp-ts-react/SKILL.md,.md,19982,802
.claude/worktrees/awesome-germain-363713/.codex/skills/fp-types-ref/SKILL.md,.md,2442,78
.claude/worktrees/awesome-germain-363713/.codex/skills/framework-migration-code-migrate/SKILL.md,.md,2598,56
.claude/worktrees/awesome-germain-363713/.codex/skills/framework-migration-code-migrate/resources/implementation-playbook.md,.md,34868,1052
.claude/worktrees/awesome-germain-363713/.codex/skills/gdpr-data-handling/SKILL.md,.md,1444,41
.claude/worktrees/awesome-germain-363713/.codex/skills/gdpr-data-handling/resources/implementation-playbook.md,.md,20489,615
.claude/worktrees/awesome-germain-363713/.codex/skills/gh-review-requests/SKILL.md,.md,3103,89
.claude/worktrees/awesome-germain-363713/.codex/skills/gha-security-review/SKILL.md,.md,9025,198
.claude/worktrees/awesome-germain-363713/.codex/skills/git-hooks-automation/SKILL.md,.md,12363,421
.claude/worktrees/awesome-germain-363713/.codex/skills/git-pr-review/SKILL.md,.md,3183,167
.claude/worktrees/awesome-germain-363713/.codex/skills/global-chat-agent-discovery/SKILL.md,.md,4552,124
.claude/worktrees/awesome-germain-363713/.codex/skills/go-concurrency-patterns/SKILL.md,.md,1516,41
.claude/worktrees/awesome-germain-363713/.codex/skills/go-concurrency-patterns/resources/implementation-playbook.md,.md,14125,654
.claude/worktrees/awesome-germain-363713/.codex/skills/go-rod-master/SKILL.md,.md,18460,545
.claude/worktrees/awesome-germain-363713/.codex/skills/go-rod-master/references/api-reference.md,.md,6427,148
.claude/worktrees/awesome-germain-363713/.codex/skills/graphql/SKILL.md,.md,26884,1076
.claude/worktrees/awesome-germain-363713/.codex/skills/grpc-golang/SKILL.md,.md,4694,104
.claude/worktrees/awesome-germain-363713/.codex/skills/grpc-golang/resources/implementation-playbook.md,.md,15566,548
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-components-search/SKILL.md,.md,3387,70
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-components-search/references/page-controls.md,.md,12233,120
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-components-search/references/path-controls.md,.md,3208,40
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-components-search/references/search-fields.md,.md,19890,189
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/SKILL.md,.md,7634,130
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/airplay.md,.md,11658,125
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/always-on.md,.md,5810,62
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/apple-pay.md,.md,49891,441
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/augmented-reality.md,.md,34093,247
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/carekit.md,.md,25305,224
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/carplay.md,.md,10277,119
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/game-center.md,.md,26898,343
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/generative-ai.md,.md,19779,110
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/healthkit.md,.md,13367,120
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/homekit.md,.md,33843,343
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/icloud.md,.md,5604,52
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/id-verifier.md,.md,6754,73
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/imessage-apps-and-stickers.md,.md,7821,105
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/in-app-purchase.md,.md,35873,263
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/live-photos.md,.md,4497,54
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/mac-catalyst.md,.md,16257,216
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/machine-learning.md,.md,47759,394
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/maps.md,.md,24392,221
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/nfc.md,.md,4472,51
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/photo-editing.md,.md,3091,40
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/researchkit.md,.md,13975,134
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/shareplay.md,.md,20420,142
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/shazamkit.md,.md,3392,47
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/sign-in-with-apple.md,.md,29836,288
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/siri.md,.md,62103,523
.claude/worktrees/awesome-germain-363713/.codex/skills/hig-technologies/references/tap-to-pay-on-iphone.md,.md,23017,208
